SVF5789615,27,Female
SVF5789672,31,Male
SVF5789797,42,Female
SVF6366405,22,Male
SVF6374581,24,Male
SVF6380919,47,Male
SVF6381354,20,Female
SVF6340871,25,Female
SVF6343883,32,Male
SVF6351167,28,Female
SVF6385272,33,Male
SVF6387617,25,Male
SVF6390827,32,Male
SVF6393755,30,Male
SVF6407043,33,Male
SVF6413900,32,Male
SVF6417448,44,Female
SVF6418339,28,Female
SVF6422513,28,Male
SVF6424394,52,Male
SVF6431118,29,Male
SVF6431977,29,Male
SVF6438477,26,Female
SVF6443212,22,Male
SVF6455620,32,Male
SVF6456842,23,Female
SVF6459085,52,Female
SVF6460265,27,Female
SVF6463905,32,Male
SVF6464911,37,Male
SVF6465009,26,Male
SVF6469225,37,Female
SVF6446900,52,Male
SVF6447213,30,Female
SVF6470314,28,Male
SVF6477095,27,Male
SVF6478648,44,Male
SVF6483911,26,Male
SVF6487649,28,Female
SVF6487912,25,Female
SVF6582688,23,Female
SVF6775704,20,Male
SVF6448328,47,Female
SVF6811350,28,Male
SVF4959680,54,Male
SVF4959714,28,Female
SVF4959722,24,Male
SVF4959730,25,Female
SVF4959748,24,Male
SVF4959755,23,Male
SVF4959763,30,Male
SVF4959771,39,Male
SVF4959805,59,Male
SVF4959813,34,Male
SVF4959821,27,Male
SVF4959847,44,Male
SVF4959854,32,Male
SVF4959870,46,Male
SVF4966198,46,Male
SVF4966214,22,Male
SVF4964508,36,Male
SVF4964565,24,Male
SVF4970513,44,Male
SVF4970083,33,Female
SVF4970554,39,Female
SVF4970547,37,Male
SVF4970562,49,Male
SVF4970109,27,Male
SVF4970133,40,Male
SVF5001821,28,Female
SVF5001847,34,Female
SVF5001839,28,Female
SVF5001813,24,Female
SVF5001763,23,Male
SVF5001805,24,Male
SVF5001748,23,Male
SVF5001771,39,Male
SVF5001797,26,Female
SVF5001706,29,Male
SVF5001672,34,Female
SVF5001698,24,Female
SVF5001656,24,Male
SVF5001714,32,Male
SVF5001730,24,Female
SVF5001631,28,Female
SVF5421334,47,Male
SVF3000064,69,Male
SVF3000072,64,Female
SVF5519566,27,Female
DHD8022196,39,Female
SVF3000080,42,Male
SVF6775712,22,Male
 555021,69,Female
 555291,43,Female
SVF3000056,52,Male
SVF0391615,55,Male
 555289,45,Female
DHD8022071,37,Male
DHD8022352,34,Male
SVF4500013,25,Male
SVF5519749,27,Female
SVF5519699,22,Male
SVF5519731,23,Male
SVF5519657,37,Male
DHD9127267,41,Male
DHD9126582,36,Female
 555024,52,Male
 555025,45,Female
 555026,63,Male
 555027,51,Female
DHD8022378,34,Male
DHD8022253,34,Female
SVF2382133,30,Female
SVF3000098,29,Female
SVF3000106,42,Male
SVF3000114,40,Female
SVF3000122,37,Male
SVF5001664,24,Female
DHD8023004,42,Male
DHD8022576,34,Female
SVF6775746,52,Female
SVF3000148,50,Male
SVF3000155,46,Female
DHD8022063,74,Male
DHD8022337,64,Female
DHD7319783,64,Male
DHD8023053,61,Female
DHD7318892,37,Male
DHD7319791,32,Female
SVF6445738,38,Female
DHD9126889,61,Male
DHD7318819,38,Male
DHD7319916,34,Male
SVF3000163,29,Female
SVF6429401,23,Female
SVF0391573,56,Male
SVF5421417,31,Female
SVF5421409,21,Male
SVF5421375,28,Male
SVF5421367,38,Female
SVF5421359,21,Male
SVF5421326,32,Male
SVF5421318,23,Female
SVF5421300,25,Female
SVF5421292,22,Female
SVF5421284,30,Female
SVF5421276,27,Male
SVF5421433,25,Female
SVF5421243,33,Female
SVF5421177,25,Female
SVF5421169,23,Male
SVF5420765,38,Female
SVF5421193,28,Female
SVF6882336,46,Female
SVF6882369,41,Female
SVF6882427,19,Female
SVF6882476,19,Female
SVF5471982,21,Female
SVF5995923,27,Male
SVF5995915,22,Male
SVF5789888,42,Female
SVF5789813,21,Male
SVF5789854,31,Male
SVF5789763,30,Male
SVF5789722,39,Female
SVF5789649,44,Male
SVF5789375,70,Female
SVF5995832,25,Male
SVF5995840,22,Male
SVF5519780,32,Female
SVF5789615,27,Female
SVF5789672,31,Male
SVF5789797,42,Female
SVF6366405,22,Male
SVF6374581,24,Male
SVF6380919,47,Male
SVF6381354,20,Female
SVF6340871,25,Female
SVF6343883,32,Male
SVF6351167,28,Female
SVF6385272,33,Male
SVF6387617,25,Male
SVF6390827,32,Male
SVF6393755,30,Male
SVF6407043,33,Male
SVF6413900,32,Male
SVF6417448,44,Female
SVF6418339,28,Female
SVF6422513,28,Male
SVF6424394,52,Male
SVF6431118,29,Male
SVF6431977,29,Male
SVF6438477,26,Female
SVF6443212,22,Male
SVF6455620,32,Male
SVF6456842,23,Female
SVF6459085,52,Female
SVF6460265,27,Female
SVF6463905,32,Male
SVF6464911,37,Male
SVF6465009,26,Male
SVF6469225,37,Female
SVF6446900,52,Male
SVF6447213,30,Female
SVF6470314,28,Male
SVF6477095,27,Male
SVF6478648,44,Male
SVF6483911,26,Male
SVF6487649,28,Female
SVF6487912,25,Female
SVF6582688,23,Female
SVF6775704,20,Male
SVF6448328,47,Female
SVF6811350,28,Male
SVF4959680,54,Male
SVF4959714,28,Female
SVF4959722,24,Male
SVF4959730,25,Female
SVF4959748,24,Male
SVF4959755,23,Male
SVF4959763,30,Male
SVF4959771,39,Male
SVF4959805,59,Male
SVF4959813,34,Male
SVF4959821,27,Male
SVF4959847,44,Male
SVF4959854,32,Male
SVF4959870,46,Male
SVF4966198,46,Male
SVF4966214,22,Male
SVF4964508,36,Male
SVF4964565,24,Male
SVF4970513,44,Male
SVF4970083,33,Female
SVF4970554,39,Female
SVF4970547,37,Male
SVF4970562,49,Male
SVF4970109,27,Male
SVF4970133,40,Male
SVF5001821,28,Female
SVF5001847,34,Female
SVF5001839,28,Female
SVF5001813,24,Female
SVF5001763,23,Male
SVF5001805,24,Male
SVF5001748,23,Male
SVF5001771,39,Male
SVF5001797,26,Female
SVF5001706,29,Male
SVF5001672,34,Female
SVF5001698,24,Female
SVF5001656,24,Male
SVF5001714,32,Male
SVF5001730,24,Female
SVF5001631,28,Female
SVF5421334,47,Male
SVF3000064,69,Male
SVF3000072,64,Female
SVF5519566,27,Female
DHD8022196,39,Female
SVF3000080,42,Male
SVF6775712,22,Male
 555021,69,Female
 555291,43,Female
SVF3000056,52,Male
SVF0391615,55,Male
 555289,45,Female
DHD8022071,37,Male
DHD8022352,34,Male
SVF4500013,25,Male
SVF5519749,27,Female
SVF5519699,22,Male
SVF5519731,23,Male
SVF5519657,37,Male
DHD9127267,41,Male
DHD9126582,36,Female
 555024,52,Male
 555025,45,Female
 555026,63,Male
 555027,51,Female
DHD8022378,34,Male
DHD8022253,34,Female
SVF2382133,30,Female
SVF3000098,29,Female
SVF3000106,42,Male
SVF3000114,40,Female
SVF3000122,37,Male
SVF5001664,24,Female
DHD8023004,42,Male
DHD8022576,34,Female
SVF6775746,52,Female
SVF3000148,50,Male
SVF3000155,46,Female
DHD8022063,74,Male
DHD8022337,64,Female
DHD7319783,64,Male
DHD8023053,61,Female
DHD7318892,37,Male
DHD7319791,32,Female
SVF6445738,38,Female
DHD9126889,61,Male
DHD7318819,38,Male
DHD7319916,34,Male
SVF3000163,29,Female
SVF6429401,23,Female
SVF0391573,56,Male
,31,Female
,21,Male
,28,Male
,38,Female
,21,Male
,32,Male
,23,Female
,25,Female
,22,Female
,30,Female
,27,Male
,25,Female
,33,Female
,25,Female
,23,Male
,38,Female
,28,Female
,46,Female
,41,Female
,19,Female
,19,Female
,21,Female
,27,Male
,22,Male
,42,Female
,21,Male
,31,Male
,30,Male
,39,Female
,44,Male
,70,Female
,25,Male
,22,Male
,32,Female
,27,Female
,31,Male
,42,Female
,22,Male
,24,Male
,47,Male
,20,Female
,25,Female
,32,Male
,28,Female
,33,Male
,25,Male
,32,Male
,30,Male
,33,Male
,32,Male
,44,Female
,28,Female
,28,Male
,52,Male
,29,Male
,29,Male
,26,Female
,22,Male
,32,Male
,23,Female
,52,Female
,27,Female
,32,Male
,37,Male
,26,Male
,37,Female
,52,Male
,30,Female
,28,Male
,27,Male
,44,Male
,26,Male
,28,Female
,25,Female
,23,Female
,20,Male
,47,Female
,28,Male
,54,Male
,28,Female
,24,Male
,25,Female
,24,Male
,23,Male
,30,Male
,39,Male
,59,Male
,34,Male
,27,Male
,44,Male
,32,Male
,46,Male
,46,Male
,22,Male
,36,Male
,24,Male
,44,Male
,33,Female
,39,Female
,37,Male
,49,Male
,27,Male
,40,Male
,28,Female
,34,Female
,28,Female
,24,Female
,23,Male
,24,Male
,23,Male
,39,Male
,26,Female
,29,Male
,34,Female
,24,Female
,24,Male
,32,Male
,24,Female
,28,Female
,47,Male
,69,Male
,64,Female
,27,Female
,39,Female
,42,Male
,22,Male
,69,Female
,43,Female
,52,Male
,55,Male
,45,Female
,37,Male
,34,Male
,25,Male
,27,Female
,22,Male
,23,Male
,37,Male
,41,Male
,36,Female
,52,Male
,45,Female
,63,Male
,51,Female
,34,Male
,34,Female
,30,Female
,29,Female
,42,Male
,40,Female
,37,Male
,24,Female
,42,Male
,34,Female
,52,Female
,50,Male
,46,Female
,74,Male
,64,Female
,64,Male
,61,Female
,37,Male
,32,Female
,38,Female
,61,Male
,38,Male
,34,Male
,29,Female
,23,Female
,56,Male
,54,Female
,38,Male
,34,Female
,21,Male
,67,Male
,54,Female
,26,Female
,28,Male
,23,Male
,84,Female
,49,Male
,44,Male
,39,Female
,38,Male
,37,Female
,34,Male
,23,Female
,31,Female
,44,Female
,87,Female
,34,Male
,29,Male
,22,Male
,69,Female
,31,Female
,21,Male
,28,Male
,38,Female
,21,Male
,32,Male
,23,Female
,25,Female
,22,Female
,30,Female
,27,Male
,25,Female
,33,Female
,25,Female
,23,Male
,38,Female
,28,Female
,46,Female
,41,Female
,19,Female
,19,Female
,21,Female
,27,Male
,22,Male
,42,Female
,21,Male
,31,Male
,30,Male
,39,Female
,44,Male
,70,Female
,25,Male
,22,Male
,32,Female
,27,Female
,31,Male
,42,Female
,22,Male
,24,Male
,47,Male
,20,Female
,25,Female
,32,Male
,28,Female
,33,Male
,25,Male
,32,Male
,30,Male
,33,Male
,32,Male
,44,Female
,28,Female
,28,Male
,52,Male
,29,Male
,29,Male
,26,Female
,22,Male
,32,Male
,23,Female
,52,Female
,27,Female
,32,Male
,37,Male
,26,Male
,37,Female
,52,Male
,30,Female
,28,Male
,27,Male
,44,Male
,26,Male
,28,Female
,25,Female
,23,Female
,20,Male
,47,Female
,28,Male
,54,Male
,28,Female
,24,Male
,25,Female
,24,Male
,23,Male
,30,Male
,39,Male
,59,Male
,34,Male
,27,Male
,44,Male
,32,Male
,46,Male
,46,Male
,22,Male
,36,Male
,24,Male
,44,Male
,33,Female
,39,Female
,37,Male
,49,Male
,27,Male
,40,Male
,28,Female
,34,Female
,28,Female
,24,Female
,23,Male
,24,Male
,23,Male
,39,Male
,26,Female
,29,Male
,34,Female
,24,Female
,24,Male
,32,Male
,24,Female
,28,Female
,47,Male
,69,Male
,64,Female
,27,Female
,39,Female
,42,Male
,22,Male
,69,Female
,43,Female
,52,Male
,55,Male
,45,Female
,37,Male
,34,Male
,25,Male
,27,Female
,22,Male
,23,Male
,37,Male
,41,Male
,36,Female
,52,Male
,45,Female
,63,Male
,51,Female
,34,Male
,34,Female
,30,Female
,29,Female
,42,Male
,40,Female
,37,Male
,24,Female
,42,Male
,34,Female
,52,Female
,50,Male
,46,Female
,74,Male
,64,Female
,64,Male
,61,Female
,37,Male
,32,Female
,38,Female
,61,Male
,38,Male
,34,Male
,29,Female
,23,Female
,56,Male
,54,Female
,38,Male
,34,Female
,21,Male
,67,Male
,54,Female
,26,Female
,28,Male
,23,Male
,84,Female
,49,Male
,44,Male
,39,Female
,38,Male
,37,Female
,34,Male
,23,Female
,31,Female
,44,Female
,87,Female
,34,Male
,29,Male
,22,Male
,69,Female
,44,Female
,58,Male
,49,Female
,83,Female
,43,Male
,38,Female
,53,Male
,48,Female
,26,Female
,46,Male
,37,Female
,36,Male
,33,Female
,35,Male
,34,Female
,25,Female
,27,Male
,23,Male
,43,Female
,20,Female
,25,Female
,30,Female
,39,Female
,64,Male
,59,Female
,44,Male
,39,Female
,77,Male
,82,Female
,44,Male
,37,Female
,29,Female
,38,Female
,81,Female
,51,Male
,38,Female
,49,Male
,40,Female
,42,Male
,40,Female
,39,Male
,23,Female
,49,Female
,28,Female
,51,Male
,49,Male
,45,Female
,37,Male
,28,Male
,26,Female
,64,Male
,58,Female
,41,Male
,36,Female
,84,Female
,49,Male
,44,Female
,22,Male
,58,Male
,52,Female
,30,Male
,26,Male
,36,Male
,55,Male
,54,Female
,32,Female
,52,Male
,44,Female
,26,Male
,37,Male
,21,Female
,69,Male
,43,Male
,40,Female
,40,Male
,64,Female
,57,Male
,49,Female
,34,Female
,29,Male
,26,Male
,47,Male
,40,Female
,23,Female
,47,Male
,32,Female
,37,Female
,20,Female
,64,Male
,41,Female
,51,Male
,67,Male
,54,Female
,31,Male
,28,Male
,61,Male
,54,Female
,34,Male
,25,Male
,66,Female
,50,Male
,40,Female
,23,Male
,50,Male
,43,Female
,31,Male
,82,Male
,42,Female
,28,Male
,25,Female
,39,Male
,25,Male
,24,Female
,83,Female
,26,Male
,37,Male
,22,Female
,37,Male
,34,Female
,23,Male
,33,Female
,54,Male
,56,Male
,27,Female
,62,Male
,52,Female
,34,Male
,32,Female
,27,Female
,19,Male
,85,Female
,48,Female
,34,Female
,43,Female
,24,Female
,52,Female
,30,Female
,35,Male
,24,Male
,25,Female
,26,Male
,22,Female
,25,Male
,24,Male
,44,Male
,34,Female
,23,Male
,25,Female
,35,Male
,28,Female
,30,Male
,54,Female
,48,Male
,44,Female
,34,Female
,71,Male
,61,Female
,33,Male
,42,Male
,40,Female
,44,Male
,40,Female
,25,Male
,27,Male
,25,Female
,61,Male
,57,Female
,29,Female
,44,Male
,41,Female
,45,Male
,41,Female
,83,Male
,38,Female
,39,Female
,48,Male
,48,Female
,27,Male
,24,Female
,55,Male
,51,Male
,61,Female
,43,Male
,63,Male
,66,Female
,34,Male
,42,Male
,31,Female
,29,Female
,32,Male
,39,Male
,36,Female
,39,Female
,20,Male
,56,Female
,30,Female
,38,Male
,37,Female
,21,Male
,21,Male
,24,Male
,36,Male
,27,Female
,62,Female
,49,Female
,27,Female
,56,Male
,37,Male
,31,Female
,46,Male
,47,Female
,35,Female
,29,Male
,33,Female
,25,Male
,25,Female
,30,Female
,30,Female
,56,Female
,40,Male
,35,Male
,34,Male
,33,Female
,32,Male
,33,Female
,32,Female
,36,Male
,68,Female
,35,Female
,44,Male
,47,Female
,28,Male
,41,Female
,59,Male
,54,Female
,36,Female
,37,Male
,39,Female
,54,Male
,81,Female
,35,Female
,45,Male
,26,Female
,51,Male
,47,Female
,44,Male
,37,Female
,32,Male
,28,Female
,53,Male
,31,Female
,21,Male
,28,Male
,38,Female
,21,Male
,32,Male
,23,Female
,25,Female
,22,Female
,30,Female
,27,Male
,25,Female
,33,Female
,25,Female
,23,Male
,38,Female
,28,Female
,46,Female
,41,Female
,19,Female
,19,Female
,21,Female
,27,Male
,22,Male
,42,Female
,21,Male
,31,Male
,30,Male
,39,Female
,44,Male
,70,Female
,25,Male
,22,Male
,32,Female
,27,Female
,31,Male
,42,Female
,22,Male
,24,Male
,47,Male
,20,Female
,25,Female
,32,Male
,28,Female
,33,Male
,25,Male
,32,Male
,30,Male
,33,Male
,32,Male
,44,Female
,28,Female
,28,Male
,52,Male
,29,Male
,29,Male
,26,Female
,22,Male
,32,Male
,23,Female
,52,Female
,27,Female
,32,Male
,37,Male
,26,Male
,37,Female
,52,Male
,30,Female
,28,Male
,27,Male
,44,Male
,26,Male
,28,Female
,25,Female
,23,Female
,20,Male
,47,Female
,28,Male
,54,Male
,28,Female
,24,Male
,25,Female
,24,Male
,23,Male
,30,Male
,39,Male
,59,Male
,34,Male
,27,Male
,44,Male
,32,Male
,46,Male
,46,Male
,22,Male
,36,Male
,24,Male
,44,Male
,33,Female
,39,Female
,37,Male
,49,Male
,27,Male
,40,Male
,28,Female
,34,Female
,28,Female
,24,Female
,23,Male
,24,Male
,23,Male
,39,Male
,26,Female
,29,Male
,34,Female
,24,Female
,24,Male
,32,Male
,24,Female
,28,Female
,47,Male
,69,Male
,64,Female
,27,Female
,39,Female
,42,Male
,22,Male
,69,Female
,43,Female
,52,Male
,55,Male
,45,Female
,37,Male
,34,Male
,25,Male
,27,Female
,22,Male
,23,Male
,37,Male
,41,Male
,36,Female
,52,Male
,45,Female
,63,Male
,51,Female
,34,Male
,34,Female
,30,Female
,29,Female
,42,Male
,40,Female
,37,Male
,24,Female
,42,Male
,34,Female
,52,Female
,50,Male
,46,Female
,74,Male
,64,Female
,64,Male
,61,Female
,37,Male
,32,Female
,38,Female
,61,Male
,38,Male
,34,Male
,29,Female
,23,Female
,56,Male
,54,Female
,38,Male
,34,Female
,21,Male
,67,Male
,54,Female
,26,Female
,28,Male
,23,Male
,84,Female
,49,Male
,44,Male
,39,Female
,38,Male
,37,Female
,34,Male
,23,Female
,31,Female
,44,Female
,87,Female
,34,Male
,29,Male
,22,Male
,69,Female
,44,Female
,58,Male
,49,Female
,83,Female
,43,Male
,38,Female
,53,Male
,48,Female
,26,Female
,46,Male
,37,Female
,36,Male
,33,Female
,35,Male
,34,Female
,25,Female
,27,Male
,23,Male
,43,Female
,20,Female
,25,Female
,30,Female
,39,Female
,64,Male
,59,Female
,44,Male
,39,Female
,77,Male
,82,Female
,44,Male
,37,Female
,29,Female
,38,Female
,81,Female
,51,Male
,38,Female
,49,Male
,40,Female
,42,Male
,40,Female
,39,Male
,23,Female
,49,Female
,28,Female
,51,Male
,49,Male
,45,Female
,37,Male
,28,Male
,26,Female
,64,Male
,58,Female
,41,Male
,36,Female
,84,Female
,49,Male
,44,Female
,22,Male
,58,Male
,52,Female
,30,Male
,26,Male
,36,Male
,55,Male
,54,Female
,32,Female
,52,Male
,44,Female
,26,Male
,37,Male
,21,Female
,69,Male
,43,Male
,40,Female
,40,Male
,64,Female
,57,Male
,49,Female
,34,Female
,29,Male
,26,Male
,47,Male
,40,Female
,23,Female
,47,Male
,32,Female
,37,Female
,20,Female
,64,Male
,41,Female
,51,Male
,67,Male
,54,Female
,31,Male
,28,Male
,61,Male
,54,Female
,34,Male
,25,Male
,66,Female
,50,Male
,40,Female
,23,Male
,50,Male
,43,Female
,31,Male
,82,Male
,42,Female
,28,Male
,25,Female
,39,Male
,25,Male
,24,Female
,83,Female
,26,Male
,37,Male
,22,Female
,37,Male
,34,Female
,23,Male
,33,Female
,54,Male
,56,Male
,27,Female
,62,Male
,52,Female
,34,Male
,32,Female
,27,Female
,19,Male
,85,Female
,48,Female
,34,Female
,43,Female
,24,Female
,52,Female
,30,Female
,35,Male
,24,Male
,25,Female
,26,Male
,22,Female
,25,Male
,24,Male
,44,Male
,34,Female
,23,Male
,25,Female
,35,Male
,28,Female
,30,Male
,54,Female
,48,Male
,44,Female
,34,Female
,71,Male
,61,Female
,33,Male
,42,Male
,40,Female
,44,Male
,40,Female
,25,Male
,27,Male
,25,Female
,61,Male
,57,Female
,29,Female
,44,Male
,41,Female
,45,Male
,41,Female
,83,Male
,38,Female
,39,Female
,48,Male
,48,Female
,27,Male
,24,Female
,55,Male
,51,Male
,61,Female
,43,Male
,63,Male
,66,Female
,34,Male
,42,Male
,31,Female
,29,Female
,32,Male
,39,Male
,36,Female
,39,Female
,20,Male
,56,Female
,30,Female
,38,Male
,37,Female
,21,Male
,21,Male
,24,Male
,36,Male
,27,Female
,62,Female
,49,Female
,27,Female
,56,Male
,37,Male
,31,Female
,46,Male
,47,Female
,35,Female
,29,Male
,33,Female
,25,Male
,25,Female
,30,Female
,30,Female
,56,Female
,40,Male
,35,Male
,34,Male
,33,Female
,32,Male
,33,Female
,32,Female
,36,Male
,68,Female
,35,Female
,44,Male
,47,Female
,28,Male
,41,Female
,59,Male
,54,Female
,36,Female
,37,Male
,39,Female
,54,Male
,81,Female
,35,Female
,45,Male
,26,Female
,51,Male
,47,Female
,44,Male
,37,Female
,32,Male
,28,Female
,53,Male
